Cell.type,ENSEMBL,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,SYMBOL
T cell ,ENSG00000254415,41.84101529831448,1.6011276036366742,0.3852391565627995,4.156191229163558,3.2359700193766384e-5,0.010831496104691762,SIGLEC14
Mono,ENSG00000105146,30.313318233359194,-0.7660456238812456,0.19182428276317945,-3.993475762539317,6.51117371901883e-5,0.01185033616861427,AURKC
Mono,ENSG00000137752,3075.312205466815,0.38406064069248497,0.09614946905886866,3.994412495999736,6.485486763201596e-5,0.01185033616861427,CASP1
Mono,ENSG00000263179,18.70098567428405,-1.8555612639899444,0.4653273718937995,-3.987646925729171,6.673187723974526e-5,0.012040501643343693,NA
Mono,ENSG00000126545,380.7695166766487,-1.9277441813954148,0.48374659302631223,-3.9850289576934754,6.74718969512164e-5,0.012069972676828711,CSN1S1
Mono,ENSG00000110446,1324.0263592394385,-0.2088451908864116,0.052558445123442855,-3.973580085862539,7.080033753807624e-5,0.012210381977325574,SLC15A3
Mono,ENSG00000135404,26789.43025670984,-0.26100777042604495,0.06568646579746323,-3.9735395603537693,7.081239045519817e-5,0.012210381977325574,CD63
Mono,ENSG00000143493,398.32313631942174,0.4069653159591294,0.10238091510845909,3.975011509987025,7.037585249807283e-5,0.012210381977325574,INTS7
Mono,ENSG00000151176,2295.6142644349984,-0.2742895546065261,0.06905008438642925,-3.9723275799563478,7.117375065617392e-5,0.012210381977325574,PLBD2
Mono,ENSG00000152292,26.127824419796447,0.5864586326957265,0.1474163655051908,3.9782464496798102,6.942539168955298e-5,0.012210381977325574,SH2D6
T cell ,ENSG00000145824,28.42509095503747,1.6205174328720906,0.3930838237188298,4.122574715847976,3.746610296064455e-5,0.012210781112659318,CXCL14
T cell ,ENSG00000248375,37.796706965828434,0.875970972042247,0.21254604875649533,4.121323248148492,3.767024286528107e-5,0.012210781112659318,NA
Mono,ENSG00000186862,131.56195124660127,-0.5361931935302078,0.13518134082325303,-3.9664734072379852,7.294390997019176e-5,0.012312226094162207,PDZD7
Mono,ENSG00000270550,558.9407510048018,-2.004805161449769,0.5052884133172756,-3.9676452271842058,7.258628020163399e-5,0.012312226094162207,IGHV3-30
Mono,ENSG00000163463,2870.9614330293866,-0.14410692476231424,0.03639120811226018,-3.9599379146130813,7.496925135509136e-5,0.012453225641762398,KRTCAP2
Mono,ENSG00000211943,305.64589610578406,-2.5375174545464136,0.6405047459564219,-3.9617465296955956,7.440350431227685e-5,0.012453225641762398,IGHV3-15
T cell ,ENSG00000084092,842.165532350835,0.25272700451989266,0.061492692074221846,4.109870555266152,3.958809712654882e-5,0.012460497005715759,NOA1
T cell ,ENSG00000280411,3188.830269384597,-2.6671479545011514,0.6485144156102493,-4.112704190224325,3.9105132738548817e-5,0.012460497005715759,IGHV1-69D
Mono,ENSG00000115602,28.208131757527543,0.9347868106319501,0.23643190195092365,3.9537253768147775,7.694371864521171e-5,0.012582599722352613,IL1RL1
Mono,ENSG00000117394,605.1620963158506,-0.9236285968053454,0.2336109341845668,-3.953704478899189,7.695044264028354e-5,0.012582599722352613,SLC2A1
T cell ,ENSG00000178814,11.524720637353926,-2.1684054651079876,0.5287437784484962,-4.101051498838974,4.112770085869229e-5,0.012760162960701132,OPLAH
Mono,ENSG00000117036,823.4427504983587,0.4193769774071106,0.10633730326367402,3.9438368713115026,8.01882152872335e-5,0.013010382526835637,ETV3
T cell ,ENSG00000128218,161.58695631011713,2.84952444722639,0.6972994051953503,4.08651495468878,4.379012725176517e-5,0.013394844840194872,VPREB3
Mono,ENSG00000116005,688.7967008181264,-0.3876436035615231,0.09858570564518539,-3.9320467508410473,8.422568032552526e-5,0.013560334532409566,PCYOX1
Mono,ENSG00000115884,103.05307238503394,-1.28200872874838,0.32663939194582464,-3.9248442176900995,8.678588178842196e-5,0.01358500292371364,SDC1
Mono,ENSG00000171316,450.73804018338785,-0.39227381566467456,0.10005067419276553,-3.9207513475510303,8.827331092331845e-5,0.01358500292371364,CHD7
Mono,ENSG00000211964,367.5554317992732,-2.2406674816363314,0.5707811903305895,-3.9256154890783352,8.650825162260035e-5,0.01358500292371364,IGHV3-48
Mono,ENSG00000229092,10.38875320542481,-2.325352067546843,0.5927040066878069,-3.9232939904380775,8.734645677276543e-5,0.01358500292371364,NA
Mono,ENSG00000240671,841.5603845115395,-2.149651050379545,0.5481647763915903,-3.9215417388364027,8.798420379238049e-5,0.01358500292371364,IGKV1-8
Mono,ENSG00000277586,408.88222086841205,-2.5296392626993294,0.6448447449853456,-3.9228655926424842,8.750197123062254e-5,0.01358500292371364,NEFL
Mono,ENSG00000068615,8.112937777658171,-1.4947151321602965,0.38177823804234273,-3.915139689011082,9.03518816961769e-5,0.013701573432721426,REEP1
Mono,ENSG00000099812,4.27512613610027,1.2257626991205326,0.3132437656575177,3.913127198389989,9.110851171275103e-5,0.013701573432721426,MISP
Mono,ENSG00000255986,39.69197288317234,-1.2088471129781673,0.30865121812453955,-3.9165473582884167,8.982617655901977e-5,0.013701573432721426,MT1JP
Mono,ENSG00000258839,139.3616130107244,-0.5451847516208974,0.1393729003666583,-3.911698401817288,9.164932062021021e-5,0.013701573432721426,MC1R
Mono,ENSG00000197180,185.44030432142694,-0.41300705619639744,0.10571570463124448,-3.9067710671469373,9.353769903009056e-5,0.013884709508509186,CH17-340M24.3
Mono,ENSG00000266127,23.801616869333806,-1.0543224774658926,0.27028643905984506,-3.9007598055352357,9.58912558394688e-5,0.014133830878310437,ZNF415P1
Mono,ENSG00000241975,15.628606887232651,-1.1435716466705255,0.294293009852842,-3.885826738604345,1.0198222511858759e-4,0.014926489312811457,NA
Mono,ENSG00000130396,273.27257293216206,-0.5530158510667554,0.142508995183838,-3.880568032588817,1.04212788460185e-4,0.014939545633367616,AFDN
Mono,ENSG00000172232,33.290999996528505,0.695891804321927,0.179276374593881,3.8816704426243955,1.0374140336405782e-4,0.014939545633367616,AZU1
Mono,ENSG00000214992,6.275145000292226,1.9109636928887348,0.492362055767621,3.881216414838125,1.0393529916405258e-4,0.014939545633367616,NA
Mono,ENSG00000211959,422.54166401847937,-1.8107441868850493,0.46685586082236186,-3.878593670636247,1.0506207189797942e-4,0.014958837855950403,IGHV4-39
Mono,ENSG00000076662,450.10532979892133,0.8394413771593208,0.21691564924389878,3.869897723310214,1.0888102107506311e-4,0.015397836291223451,ICAM3
Mono,ENSG00000067057,2180.497578064053,-0.6305316912360048,0.16318273417702023,-3.8639608192371973,1.1156312416332956e-4,0.015610883577574541,PFKP
Mono,ENSG00000248923,27.166184135268793,-0.7669101093364556,0.19851320620009508,-3.8632699759200624,1.1187924207530727e-4,0.015610883577574541,MTND5P11
T cell ,ENSG00000072778,5143.384216226927,-0.17496038595276464,0.04327404921965506,-4.043078683593531,5.275390736446377e-5,0.015731535922435924,ACADVL
T cell ,ENSG00000237339,24.60800713803131,1.5765115533183516,0.38998156075410345,4.042528447421634,5.287789494142289e-5,0.015731535922435924,LINC01502
Mono,ENSG00000154856,14.98854715757024,0.7867465860819455,0.2039633501108661,3.8572938993907595,1.1464927871567988e-4,0.015891453003438277,APCDD1
Mono,ENSG00000175445,2811.3074846862073,-1.1165799487479484,0.2896653968895901,-3.8547232798177413,1.1586060222625022e-4,0.01595370003023301,LPL
Mono,ENSG00000189068,88.05264048845285,1.7778306561223443,0.46162633928267227,3.8512331399567463,1.1752454877671372e-4,0.016077051018932146,VSTM1
Mono,ENSG00000205777,21.418957355045723,0.9505560094322686,0.24694867626665637,3.8492047165535466,1.1850194050340496e-4,0.016105491004780946,GAGE1
Mono,ENSG00000149635,14.015417464790271,1.5064666029781604,0.3920147231095454,3.842882713762744,1.2159758715988386e-4,0.01641959676939593,OCSTAMP
T cell ,ENSG00000101335,48.23161231070843,-1.6573397377225059,0.41149375237614366,-4.0276182278644725,5.6344736313311403e-05,0.016536418692601314,MYL9
Mono,ENSG00000154548,157.5077899354837,0.5862533560938652,0.15274857541856116,3.8380283055826587,1.2402618813392853e-4,0.016640180241302076,SRSF12
Mono,ENSG00000105514,723.7574839661362,0.3799636689407192,0.09905550545803174,3.8358662366495504,1.2512249816220148e-4,0.016680343226336797,RAB3D
T cell ,ENSG00000270472,81.79378399279831,4.138872041421894,1.0301710889932505,4.017655014437132,5.8780167153461255e-5,0.017021168936518286,IGHV3OR16-9
T cell ,ENSG00000215182,28.695544884568488,3.681487738739254,0.9178068204377263,4.01117932092012,6.041619858071212e-5,0.017264723694419812,MUC5AC
Mono,ENSG00000111913,741.5794496859485,0.9317522851862561,0.2436658821566453,3.8238930987772064,1.313608876919218e-4,0.017363611855353917,RIPOR2
Mono,ENSG00000176049,96.28293585120801,-0.9440073137801893,0.24703665292049218,-3.8213249030864036,1.32736641034717e-4,0.017363611855353917,JAKMIP2
Mono,ENSG00000196684,241.26775448793188,0.8857455028733009,0.23177979209203106,3.8214958037480877,1.3264467145563966e-4,0.017363611855353917,HSH2D
Mono,ENSG00000224650,263.61670190718485,-2.444426924319091,0.6402044315128491,-3.8181974444362003,1.344303190332979e-4,0.017475941474328727,IGHV3-74
Mono,ENSG00000124343,16.512817472347244,-1.0957474927257074,0.2876011583339109,-3.809955074845428,1.3899204608358858e-4,0.0179574291637624,XG
T cell ,ENSG00000131471,56.354742864536,-1.9584526413052346,0.48997151982746684,-3.9970744462756986,6.413013723389978e-5,0.0180880301356602,AOC3
Mono,ENSG00000107862,1059.2928331022447,-0.2549715871679548,0.06705422044452694,-3.8024688897679364,1.432612608959583e-4,0.018395449021793908,GBF1
T cell ,ENSG00000156384,274.1855010932193,0.2688794135913564,0.0675452173977191,3.980732077715336,6.870335136904029e-5,0.018887333987757177,SFR1
T cell ,ENSG00000203710,31.874465484461346,0.8037768448323132,0.20178414132112943,3.983349928144959,6.795058741289751e-5,0.018887333987757177,CR1
T cell ,ENSG00000241755,5355.165073859501,3.2175547784294105,0.8092555368037787,3.9759441018314288,7.010059136841284e-5,0.01903055804173988,IGKV1-9
Mono,ENSG00000116786,1242.555000530103,-0.24321086337922795,0.06414213802784506,-3.7917486204411595,1.4959029103308905e-4,0.019091004825137523,PLEKHM2
T cell ,ENSG00000114805,30.94520736556545,-1.8760306853159148,0.472439894529754,-3.9709404456269164,7.15894748353554e-5,0.019194817462645043,PLCH1
Mono,ENSG00000145431,1024.8704165708273,-0.4623040487303053,0.12217309567337754,-3.784008632851929,1.543224667709979e-4,0.019457645960945697,PDGFC
Mono,ENSG00000231475,318.6195744676158,-2.254025927074088,0.5954376940030791,-3.785494183145268,1.5340342268595837e-4,0.019457645960945697,IGHV4-30-2
Mono,ENSG00000143198,5051.216641271639,-0.23007409101299645,0.060940600547324704,-3.7753827324745113,1.597621712650069e-4,0.019559674302281598,MGST3
Mono,ENSG00000145936,1053.2133853695063,0.2324930615485819,0.06152080523785144,3.779096529210214,1.5739840394405193e-4,0.019559674302281598,KCNMB1
Mono,ENSG00000198400,7.194758226841387,1.0492870537003145,0.2779334971117408,3.7753169898713486,1.5980431465313681e-4,0.019559674302281598,NTRK1
Mono,ENSG00000234383,5.9262121680614674,-1.7853584389647121,0.4724825472608431,-3.7786759517681627,1.576644320711019e-4,0.019559674302281598,NA
Mono,ENSG00000241634,16.514712708200452,-2.242765940759105,0.5939766315152762,-3.775848782194766,1.594637162562494e-4,0.019559674302281598,RPL13P8
Mono,ENSG00000164975,581.490846191862,0.2987479538358083,0.07920422828996392,3.7718687535481377,1.6202948126552033e-4,0.019688515261252502,SNAPC3
Mono,ENSG00000262352,19.216213621087533,0.7804389438967704,0.2069701804606729,3.7707796464189887,1.62738324901896e-4,0.019688515261252502,NA
T cell ,ENSG00000234184,138.01211822431534,2.2020823879244147,0.5559941515553195,3.960621495323976,7.475494613192463e-5,0.0197991209767456,LINC01781
Mono,ENSG00000084110,90.79246590032503,1.0766391990132713,0.285814824546708,3.7669116733912675,1.65279442434894e-4,0.019881027184840985,HAL
Mono,ENSG00000119535,5192.552393816786,0.36195991089751783,0.09626430960750439,3.7600634375639967,1.6987027518697767e-4,0.020201050338996832,CSF3R
Mono,ENSG00000270225,36.47101421483614,-1.2424369514272424,0.3304256901471151,-3.760110029199223,1.698386403537858e-4,0.020201050338996832,MTCO2P22
Mono,ENSG00000161944,433.90202026107437,0.7308152282037875,0.19447148986217874,3.7579556197245862,1.713072545585387e-4,0.020256840892148107,ASGR2
T cell ,ENSG00000106701,123.34955417993127,-0.6071644915818196,0.15364324780380956,-3.9517811570679715,7.757166393977472e-5,0.020297607198120814,FSD1L
T cell ,ENSG00000132185,309.7991463732479,1.8048842758571224,0.4571802502108764,3.947861428888522,7.885242113243278e-5,0.020387105739930658,FCRLA
Mono,ENSG00000159335,281.4086205366338,-0.3042059582904815,0.08110667419608768,-3.7506895863467107,1.763489083224602e-4,0.02050545917327273,PTMS
Mono,ENSG00000159733,160.31816944098836,-0.5637957208650418,0.15029539843752437,-3.75125071510026,1.7595464226726374e-4,0.02050545917327273,ZFYVE28
Mono,ENSG00000183117,26.830599131625227,0.8163450411869619,0.21762101560194014,3.7512233776179658,1.7597383118624606e-4,0.02050545917327273,CSMD1
Mono,ENSG00000096717,426.16005649265276,0.36980777814922655,0.09875608493704231,3.7446581482546777,1.8063956358635441e-4,0.020773549812430757,SIRT1
Mono,ENSG00000114023,1519.8950734356324,-0.31181429526745164,0.08326740254244236,-3.7447342627088225,1.805848108538155e-4,0.020773549812430757,FAM162A
T cell ,ENSG00000138755,20.49691249533235,1.8054018671490644,0.45892434942090077,3.933985785298236,8.354872645248738e-5,0.021347191071707305,CXCL9
Mono,ENSG00000111674,340.3905879334673,-1.0033310374862603,0.26868408365146984,-3.734240688360818,1.882823701925925e-4,0.02138043031503692,ENO2
Mono,ENSG00000122432,47.609776140030455,-0.75873498963004,0.2032385743797371,-3.7332233408230695,1.8904482342499749e-4,0.02138043031503692,SPATA1
Mono,ENSG00000149929,336.059182540968,-0.3114885048388777,0.08349555416299594,-3.730599885962851,1.910243893412281e-4,0.02138043031503692,HIRIP3
Mono,ENSG00000198455,100.29619139197915,-0.49294165681950847,0.13212792981545002,-3.730790738249103,1.9087972445350784e-4,0.02138043031503692,ZXDB
Mono,ENSG00000229443,5.556585743709755,-0.825319729677253,0.2211301318500635,-3.732280728873522,1.8975385511333937e-4,0.02138043031503692,NA
T cell ,ENSG00000273962,54.0325650537809,5.404005667273277,1.3754332436901016,3.9289479820736775,8.53182908333448e-5,0.02154584465486724,IGKV2-40
T cell ,ENSG00000249119,16.43772673160471,1.2591773152359413,0.3208039458557174,3.9250680407848235,8.670522688251443e-5,0.021644415142924697,MTND6P4
Mono,ENSG00000070718,308.6477434130882,-0.45183027252074515,0.12138304357155114,-3.7223508261630194,1.9737652070090023e-4,0.02197388605462682,AP3M2
T cell ,ENSG00000196092,83.27581513998318,1.1944064642937031,0.305086115880146,3.914981384347655,9.041118327110143e-5,0.022157295376524305,PAX5
T cell ,ENSG00000211973,1525.6480181210889,-3.81077572168791,0.9736405237851358,-3.913945268910024,9.080022509027826e-5,0.022157295376524305,IGHV1-69
T cell ,ENSG00000003400,590.280040157705,0.41934998263656825,0.1072416963094247,3.9103258999803288,9.217167567485681e-5,0.022242049470072668,CASP10
T cell ,ENSG00000136573,374.7499645816646,1.1784349325455545,0.3015841809549343,3.9074825768850525,9.326276440848982e-5,0.022258029861797604,BLK
Mono,ENSG00000165272,120.09494021628906,-0.766325479594156,0.20623692359179344,-3.715753058414267,2.0259937940542868e-4,0.022436005348971548,AQP3
Mono,ENSG00000172493,1321.7246591080009,-0.21606945715751077,0.05818190280970216,-3.71368839317988,2.0426027880653764e-4,0.022500882291688597,AFF1
Mono,ENSG00000224674,39.72856205602182,0.5649524422441953,0.15230489390015636,3.7093518650461124,2.0779048810659254e-4,0.022651327687869698,EIF3EP2
Mono,ENSG00000230006,87.74779744396581,-0.5204064802598964,0.14025796572394478,-3.710352403685639,2.0697093696444077e-4,0.022651327687869698,ANKRD36BP2
Mono,ENSG00000003436,1013.9207698431998,-0.5014042069049258,0.1353368523361094,-3.7048608582951763,2.1150680369375042e-4,0.02281874949128967,TFPI
Mono,ENSG00000101004,32.07060267747626,-0.9393319006765005,0.25354023956930727,-3.7048631896544633,2.1150485839784803e-4,0.02281874949128967,NINL
Mono,ENSG00000103381,2526.302596885165,0.3368109335680839,0.09125693636019364,3.6907981683571087,2.235514706743145e-4,0.023290086303362684,CPPED1
Mono,ENSG00000146700,45.314738876322664,-0.9050099093471158,0.24478138651219658,-3.697217023901539,2.179759850943028e-4,0.023290086303362684,SSC4D
Mono,ENSG00000163171,911.0971444014225,0.596469259177718,0.16161548055930222,3.690669093786799,2.2366494729937408e-4,0.023290086303362684,CDC42EP3
Mono,ENSG00000165140,14407.181215594157,-0.6851075296721534,0.18552424430949369,-3.692819406013853,2.217815228988518e-4,0.023290086303362684,FBP1
Mono,ENSG00000172236,330.93412993428433,1.338895786453916,0.36256901510429457,3.6928025580696042,2.2179622170238612e-4,0.023290086303362684,TPSAB1
Mono,ENSG00000246363,8.499419597079001,-0.9182718788387774,0.24868292840378034,-3.692540878189282,2.2202463887906773e-4,0.023290086303362684,LINC02458
Mono,ENSG00000281731,62.49799010379319,1.2627023556232388,0.3416329623076564,3.6960788183141315,2.189550225870961e-4,0.023290086303362684,METTL14-DT
Mono,ENSG00000214212,523.9338020409939,0.6368405658144036,0.1727832253269491,3.6857777403410656,2.2800527367241154e-4,0.02362450682160185,C19orf38
T cell ,ENSG00000140443,121.8195463710368,0.7694046624346815,0.19795753551792494,3.88671570608138,1.0160963719926533e-4,0.023986501094496133,IGF1R
Mono,ENSG00000007264,266.5086684854427,-0.7035847601874877,0.19138979739108486,-3.676187392318445,2.3674564671490075e-4,0.024296866362939748,MATK
Mono,ENSG00000182621,89.21555668537972,0.772990337555231,0.210273912069663,3.676111458368369,2.3681608877399468e-4,0.024296866362939748,PLCB1
Mono,ENSG00000141505,673.8597792194041,0.3027971677239783,0.08251621232066267,3.6695475859615487,2.4298010612732878e-4,0.024687250588567917,ASGR1
Mono,ENSG00000239855,256.201023199089,-2.5482105566688062,0.6943393050928434,-3.6699788388446093,2.4257054848377958e-4,0.024687250588567917,IGKV1-6
T cell ,ENSG00000068831,1109.3488419157704,0.3577690698957065,0.09228510940814752,3.8767800373233383,1.0584796882578267e-4,0.024697232421718243,RASGRP2
T cell ,ENSG00000160007,1000.0410824613052,-0.26999358237654786,0.0697569108276173,-3.8704922447577097,1.086158125729656e-4,0.024697232421718243,ARHGAP35
T cell ,ENSG00000188906,49.62756051744604,1.562065664443952,0.40365243318485355,3.8698284366060056,1.0891196871770725e-4,0.024697232421718243,LRRK2
